id,financialInstrument,asset_status,asset_value,background_color,confirmed_investment,confirmed_investment_shares,display_name,short_name,exited_date,home_image,investment_image,is_active,is_exited,media_description,modified,number_of_shares,offering_ends,offering_starts,order,pending_investment,pending_investment_shares,portal_image,progress_bar,receiptcard_image,sharecard_image,tertiary_color,ticker,trading,category,snapchat_deeplink_url
518fcbeb-9757-45eb-b88f-a9d5181efc22,"{'id': '4a1e2c67-54ae-4758-875d-df6ff8e10859', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-20T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-13T15:30:00+00:00'}}}",Post Only,48000,#000000,48000.0,12000,’96 MICHAEL JORDAN GAME-WORN AIR JORDAN 11’S “CONCORD”,'96 Jordan 11's,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/518fcbeb-9757-45eb-b88f-a9d5181efc22/fc27ac0c9ebd49f690b7abbcc8a82738.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/518fcbeb-9757-45eb-b88f-a9d5181efc22/69fe0331038c47879a2b8a3627a5645c.png,True,False,The Air Jordan 11 “Concord” features classic white and black patent leather that have been known to be paired with a suit by All-Stars like Dwyane Wade and Chris Paul.,2022-03-31T16:30:04.896321-04:00,12000,2021-01-29T23:59:00-05:00,2021-01-27T12:00:00-05:00,47,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/518fcbeb-9757-45eb-b88f-a9d5181efc22/f8133292e2914d9cae58b93ae473f082.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/518fcbeb-9757-45eb-b88f-a9d5181efc22/0b1cd5d64d7044f6a2b6f22b52e5d96f.png,,#a3a3a3,#96JORDAN,{},history,
f7083372-a7e0-4b99-b26d-938314d882ac,"{'id': '12d8b049-e671-41a0-9f1f-f95f93623e4a', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-07T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-31T15:30:00+00:00'}}}",Post Only,115000,#000000,116150.0,1000,"SHAKESPEARE: COMEDIES, HISTORIES, & TRAGEDIES",Shakespeare,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f7083372-a7e0-4b99-b26d-938314d882ac/dc6bbd42810c45d4825bd512f267acbf.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f7083372-a7e0-4b99-b26d-938314d882ac/77319bfa578247b093d15962c5e87c28.png,True,False,"Without the publication of the First Folio, plays such as “Macbeth”, “Julius Caesar” and ""The Tempest” would have been lost to time.",2022-03-31T16:30:06.257100-04:00,1000,2020-08-10T12:00:00-04:00,2020-07-31T12:00:00-04:00,48,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f7083372-a7e0-4b99-b26d-938314d882ac/11f739ef102b406681f0a21cf9f69a70.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/f7083372-a7e0-4b99-b26d-938314d882ac/843f629a6fbd4c7381860816b36967c0.png,,#dfb10c,#SHKSPR4,{},art,
d59ce8a2-5c54-476c-8880-2f0c3f151b69,"{'id': '61c4eaac-510c-4570-ae26-a97e11e5175c', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-20T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-13T15:30:00+00:00'}}}",Post Only,18500,#000000,18500.0,1850,’01 SP AUTHENTIC TIGER WOODS AUTOGRAPHED ROOKIE CARD,'01 Tiger Woods,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d59ce8a2-5c54-476c-8880-2f0c3f151b69/83a16d2d95da48b39e094d1ecbec94d1.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d59ce8a2-5c54-476c-8880-2f0c3f151b69/93f9df585b1a47dbba0f71b1aa0775e6.png,True,False,"The 2001 SP Authentic Tiger Woods Rookie Card depicts Woods, mid-shot, exuding his famous stoic, focused expression.",2022-03-31T16:30:05.011779-04:00,1850,2020-12-30T23:59:00-05:00,2020-12-30T12:00:00-05:00,48,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d59ce8a2-5c54-476c-8880-2f0c3f151b69/ef4d701c9ad84b9fbf3f961d184dc8ad.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d59ce8a2-5c54-476c-8880-2f0c3f151b69/4bfc9503c0bc4aad8a3147cf95c672c7.png,,#00c763,#01TIGER,{},history,
53a6a6ac-d616-4de6-8fec-9054859a8846,"{'id': 'e339668b-c664-4499-81c4-3c48a616779c', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-07T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-31T15:30:00+00:00'}}}",Post Only,80000,#000000,80000.0,5000,ALBERT EINSTEIN: 1948 SIGNED LETTER ON GOD,Einstein Letter,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/53a6a6ac-d616-4de6-8fec-9054859a8846/97e4ce2cd101417195ab40027c88524c.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/53a6a6ac-d616-4de6-8fec-9054859a8846/c3b287fe7ca94d2180338fd04611604f.png,True,False,“I believe the idea of a personal God is too anthropomorphic and childlike to be considered seriously. We have to content ourselves with that modest insight which is accessible to us.”,2022-03-31T16:30:05.926984-04:00,5000,2021-10-14T23:59:00-04:00,2021-07-16T12:00:00-04:00,49,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/53a6a6ac-d616-4de6-8fec-9054859a8846/58522879fde6495b89795ecb847cbfda.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/53a6a6ac-d616-4de6-8fec-9054859a8846/746c2a2e5d81420e9b7f5695cbe7f2e8.png,,#94b9ff,#EINSTEIN2,{},art,
c14f5f32-8f8f-4daf-b12f-640a6249b9bb,"{'id': '52bd8909-74cb-49a1-a67a-335b7e14e5ab', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-20T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-13T15:30:00+00:00'}}}",Post Only,28000,#000000,28280.0,4000,’85 NES Wild Gunman,NES Wild Gunman,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/c14f5f32-8f8f-4daf-b12f-640a6249b9bb/5693ef0e166a40e6ab4a642bf90cb1c2.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/c14f5f32-8f8f-4daf-b12f-640a6249b9bb/8ebbc2e7647e4ee18101cb4b9f33a1e7.png,True,False,"Both sides of #WILDGUN’s box feature a “LIGHT GUN SERIES” logo, promoting the game’s use of the NES Zapper, an accessory that allowed gamers to shoot a toy gun at their screen to hit virtual targets.",2022-03-31T16:30:04.933387-04:00,4000,2021-03-16T23:59:00-04:00,2020-12-16T12:00:00-05:00,49,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/c14f5f32-8f8f-4daf-b12f-640a6249b9bb/32aa42e3256940b1865a830a2dbcfb82.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/c14f5f32-8f8f-4daf-b12f-640a6249b9bb/bcd96bc6899d406a92a69991cc0c09fc.png,,#e76c0d,#WILDGUN,{},history,
23f59e75-d04d-427d-ad9c-bf1ce71a41e2,"{'id': '713095e5-06d5-4e7c-b660-6952f9c1cc02', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-20T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-13T15:30:00+00:00'}}}",Post Only,70000,#000000,70700.0,2000,'59 ROBERTO 'MOMEN' CLEMENTE GAME USED BAT,'59 Clemente Bat,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/23f59e75-d04d-427d-ad9c-bf1ce71a41e2/7c27e54490144b97b6b07a2534ab976a.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/23f59e75-d04d-427d-ad9c-bf1ce71a41e2/d84cb0a0c9b046e0b4dc8eb00c010e16.png,True,False,"An early “Momen” bat that has been awarded PSA’s highest grade, #CLEMENTE2 appears on page 83 of the collector’s book, “Smithsonian Baseball: Inside the World’s Finest Private Collections.”",2022-03-31T16:30:05.125370-04:00,2000,2020-11-02T23:59:00-05:00,2020-10-23T12:00:00-04:00,50,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/23f59e75-d04d-427d-ad9c-bf1ce71a41e2/c26e1777f804491fa37002bec3b62105.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/23f59e75-d04d-427d-ad9c-bf1ce71a41e2/97cab59ab03241a4ad9175d5dde9366c.png,,#ecc413,#CLEMENTE2,{},history,
5f9bd006-408e-4a2b-9399-a492b1ecd5b1,"{'id': 'ac38fe92-4642-47af-a389-bcacbdcb82ce', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-07T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-31T15:30:00+00:00'}}}",Post Only,12500,#000000,12625.0,500,J.D. SALINGER: THE CATCHER IN THE RYE (1ST ED.),Catcher,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f9bd006-408e-4a2b-9399-a492b1ecd5b1/99702c368dfb4f0e983f370d69601816.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f9bd006-408e-4a2b-9399-a492b1ecd5b1/dc92518550384ab484149b5c408b2b25.png,True,False,"After shooting John Lennon outside of his New York City apartment, Mark David Chapman remained at the scene holding a copy of The Catcher in the Rye in which he had written, “This is my statement.”",2022-03-31T16:30:05.537171-04:00,500,2020-06-15T23:59:00-04:00,2020-06-05T12:00:00-04:00,50,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f9bd006-408e-4a2b-9399-a492b1ecd5b1/e6b593f3c3f34ab39c6bbcd4e3c5010c.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/5f9bd006-408e-4a2b-9399-a492b1ecd5b1/351cfa1f1a2847b2883afa20ba553aad.png,,#da3539,#CATCHER,{},art,
d50bbc01-657c-46e8-a71e-88fced46116e,"{'id': 'db4185a1-adc6-4eb7-a565-e071ba874acf', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-20T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-13T15:30:00+00:00'}}}",Post Only,77000,#000000,77770.0,2000,'33 GOUDEY #144 BABE RUTH CARD,'33 Babe Ruth,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d50bbc01-657c-46e8-a71e-88fced46116e/e25e28f3feb0401c8e25fc58610a87e1.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d50bbc01-657c-46e8-a71e-88fced46116e/32535b8651dd4f92ae8abe85c569c795.png,True,False,"""Buy me some peanuts and Cracker Jack"" - The Great Bambino was the only player to be featured on four different cards in the 1933 Goudey set.",2022-03-31T16:30:06.657513-04:00,2000,2020-03-02T23:59:00-05:00,2020-02-21T12:00:00-05:00,51,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d50bbc01-657c-46e8-a71e-88fced46116e/cc296cc51b4442d29b02a9c8a8310616.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/d50bbc01-657c-46e8-a71e-88fced46116e/c3a3b63b5e344d54bc95b05d6bd27868.png,,#96bb67,#33RUTH,{},history,
0615a345-f9c3-42f4-b738-954ac63d5944,"{'id': '38472495-d44d-46e7-b8bc-089077604354', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-07T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-31T15:30:00+00:00'}}}",Post Only,90000,#000000,90000.0,6000,THE WONDERFUL WIZARD OF OZ (1ST EDITION),Wizard of Oz,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/0615a345-f9c3-42f4-b738-954ac63d5944/30e5d8478b474756b7c40820da7364ee.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/0615a345-f9c3-42f4-b738-954ac63d5944/cc1b3d50fb654de59584198210d45d0c.png,True,False,Baum came up with the name “OZ” after spotting a label on a filing cabinet for letters “O-Z.”,2022-03-31T16:30:04.794628-04:00,6000,2021-05-27T23:59:00-04:00,2021-04-28T12:00:00-04:00,51,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/0615a345-f9c3-42f4-b738-954ac63d5944/332f3a39178e440bbd785755a8c7b83b.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/0615a345-f9c3-42f4-b738-954ac63d5944/4a1245bb3bb541edbd45a6f336789e49.png,,#ec7b6f,#WZRDOFOZ,{},art,
716c79b0-2819-4ae6-b6aa-7767f6fdef72,"{'id': '6ee1709d-d15f-49d6-96d2-892a15529443', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-07T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-01-31T15:30:00+00:00'}}}",Post Only,14000,#000000,14000.0,2000,’73 MARVEL GHOST RIDER #1,GHOST1,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/716c79b0-2819-4ae6-b6aa-7767f6fdef72/b6e9ef6108e54949ae61fe2bdd13b897.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/716c79b0-2819-4ae6-b6aa-7767f6fdef72/598796818c354dd69222c58b852bceb7.png,True,False,“THE MOST SUPERNATURAL SUPERHERO OF ALL!”,2022-03-31T16:30:05.113987-04:00,2000,2022-01-03T23:59:00-05:00,2021-10-05T12:00:00-04:00,52,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/716c79b0-2819-4ae6-b6aa-7767f6fdef72/9aa1d6ec43584c5b8b9d956ebed1ede8.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/716c79b0-2819-4ae6-b6aa-7767f6fdef72/c8c8dfa68e9645c6a4986db33e6378ae.png,,#d8602c,#GHOST1,{},art,
3b6c48ce-74b6-41d7-9aaa-703c7940ff2a,"{'id': 'e24ee77d-2ac8-4afd-99aa-fe9666000f06', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-27T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-20T15:30:00+00:00'}}}",Post Only,30000,#000000,30000.0,5000,’81 TOPPS LARRY BIRD CARD,'81 Larry Bird,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3b6c48ce-74b6-41d7-9aaa-703c7940ff2a/99ae2b6b7ea14c0780c62da7f5ded0b8.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3b6c48ce-74b6-41d7-9aaa-703c7940ff2a/ba3c0bd1f525445ebd47c6ee491e460e.png,True,False,"Bird is the only person in NBA history to be awarded Rookie of the Year, MVP, Finals MVP, Coach of the Year, and Executive of the Year.",2022-03-31T16:30:06.665258-04:00,5000,2021-11-14T23:59:00-05:00,2021-08-16T12:00:00-04:00,52,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3b6c48ce-74b6-41d7-9aaa-703c7940ff2a/08f3e395efbd4939b324dcb2a81d81e6.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3b6c48ce-74b6-41d7-9aaa-703c7940ff2a/b7f32026ffc54cfb98acd6580dd9e7c9.png,,#08720f,#81BIRD,{},history,
28e43d4b-8763-4e34-8d35-2cf8115202f6,"{'id': '413e36e4-be0a-4615-9641-0739a2729a06', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-27T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-20T15:30:00+00:00'}}}",Post Only,54000,#000000,54000.0,10800,’96 MICHAEL JORDAN PLAYOFF-WORN AIR JORDAN 11’S “BRED”,'96 Jordan 11's,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/28e43d4b-8763-4e34-8d35-2cf8115202f6/ba108496c8ca42e29cc00b1723ab1f83.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/28e43d4b-8763-4e34-8d35-2cf8115202f6/d076cb10bef74f28be04c3e6ed5f01c7.png,True,False,The Air Jordan 11 was designed with luxurious patent leather — exhibiting a shine that Jordan had personally requested. Jordan wore the “Bred” colorway against the SuperSonics in the ’96 NBA Finals.,2022-03-31T16:30:04.840122-04:00,10800,2021-01-11T23:59:00-05:00,2021-01-11T12:00:00-05:00,53,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/28e43d4b-8763-4e34-8d35-2cf8115202f6/24e2d65cc7bd49f78e8c591f20f4c5f3.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/28e43d4b-8763-4e34-8d35-2cf8115202f6/2725a793dc8641ddbc0380123bc31f9b.png,,#e22222,#96JORDAN2,{},history,
cc97f19d-551f-4d7e-b084-d481fc08391e,"{'id': '38f4f451-fc7a-4122-b087-5f119e3f33c9', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-14T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-02-07T15:30:00+00:00'}}}",Post Only,19000,#000000,19190.0,500,"ALLEN GINSBERG: HOWL & OTHER POEMS (SIGNED,1ST ED.)",Ginsberg’s Howl,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cc97f19d-551f-4d7e-b084-d481fc08391e/514396ab1c224038bc90109e674ea09c.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cc97f19d-551f-4d7e-b084-d481fc08391e/f2fa6da61757424caa9a5fdd23764ce8.png,True,False,"Rarely appearing in the public market, presentation copies of “Howl” are tough to find. The last public sale of a similar volume occurred over fifteen years ago.",2022-03-31T16:30:04.807251-04:00,500,2020-03-16T23:59:00-04:00,2020-03-06T12:00:00-05:00,53,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cc97f19d-551f-4d7e-b084-d481fc08391e/acb3c0594b0c444cb8761ddc031b39d1.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/cc97f19d-551f-4d7e-b084-d481fc08391e/ba8e914c908b44fab3cc8125e5b33de3.png,,#e4bc8c,#AGHOWL,{},art,
3f35981d-4fb9-483e-9b94-1c62766f89b3,"{'id': '36950795-f65b-41bb-a9e7-6223d940f9c2', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2022-02-14T15:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2022-02-07T15:30:00+00:00'}}}",Post Only,14500,#000000,14935.0,200,CHARLES DICKENS: A TALE OF TWO CITIES (1ST ED.),Dickens' Two Cities,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3f35981d-4fb9-483e-9b94-1c62766f89b3/dd8e34ab2ba24850b1f759b19dd8085a.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3f35981d-4fb9-483e-9b94-1c62766f89b3/96b54b30ba224539b5b0e46da0d87990.png,True,False,"The novel features Browne’s striking illustrations along with a bookplate from the Earl of Normanton, a copy truly fit for a king.",2022-03-31T16:30:06.343662-04:00,200,2019-11-25T23:59:00-05:00,2019-11-15T17:13:00-05:00,54,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3f35981d-4fb9-483e-9b94-1c62766f89b3/ef6e3078cb7849cf87269cfce8246336.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/3f35981d-4fb9-483e-9b94-1c62766f89b3/24015929bd5f4726b1e1f96b62ce9a70.png,,#e3dec7,#TWOCITIES,{},art,
de63dc0b-d49a-4556-817f-ad97bc69ea28,"{'id': '948d35ef-210e-49e5-8d40-62c41ea5464d', 'status': 'ISSUED', 'markets': {'secondaryMarket': {'status': 'CLOSED', 'sessionsFollowMarketHours': True, 'sessionsStart': '2021-12-27T10:30:00+00:00', 'disabled': '', 'sessionHours': {'dateClose': '2022-04-01T20:30:00+00:00', 'lastDateOpen': '2022-03-31T14:30:00+00:00', 'nextDateClose': '2022-04-04T20:30:00+00:00', 'nextDateOpen': '2022-04-04T14:30:00+00:00', 'dateOpen': '2022-04-01T14:30:00+00:00', 'lastDateClose': '2022-03-31T20:30:00+00:00'}, 'enabled': '2021-12-20T15:30:00+00:00'}}}",Post Only,40000,#000000,40000.0,10000,’98 GAME BOY POKEMON RED,Pokémon Red,,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/de63dc0b-d49a-4556-817f-ad97bc69ea28/fabfa13ddcf04f9aa9ad51cd03cd7ed2.png,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/de63dc0b-d49a-4556-817f-ad97bc69ea28/de4fbfad76fe4ca6bcdea6f745489168.png,True,False,"#POKERED features a white, pixelated ESRB code in the lower-left corner, indicative of an earlier print-run.",2022-03-31T16:30:06.595777-04:00,10000,2021-05-27T23:59:00-04:00,2021-05-05T12:00:00-04:00,54,0.0,0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/de63dc0b-d49a-4556-817f-ad97bc69ea28/54669f1bee1c417584a329a57f283249.png,100.0,https://s3.amazonaws.com/share-media-applications-production-rallyrd/asset/asset/de63dc0b-d49a-4556-817f-ad97bc69ea28/1bb3ddd056994f90bcc98afbbd147b6e.png,,#e23128,#POKERED,{},history,
